更新时间,#genre#
广州新闻,https://stream1.freetv.fun/yan-zhou-xin-wen-10.ctv
广州新闻,https://stream1.freetv.fun/yan-zhou-xin-wen-12.ctv
广州新闻,http://119.32.12.17:2901/udp/224.1.100.38:11111
广州新闻,https://stream1.freetv.fun/yan-zhou-xin-wen-21.ctv
广州新闻,https://stream1.freetv.fun/yan-zhou-xin-wen-15.ctv
广州新闻,https://stream1.freetv.fun/yan-zhou-xin-wen-3.m3u8
广州竞赛,http://nn.7x9d.cn/地方台8563/gsw.php?id=gzjs
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-18.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-38.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-30.m3u8
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-35.m3u8
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-24.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-4.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-12.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-16.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-17.m3u8
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-1.m3u8
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-5.m3u8
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-34.ctv
广州竞赛,http://8.138.7.223/tv/gzjs.m3u8
广州竞赛,http://125.89.163.44:8888/udp/239.253.43.75:5146
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-19.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-23.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-32.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-9.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-13.m3u8
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-25.ctv
广州竞赛,http://119.32.12.32:2901/udp/224.1.100.105:11111
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-33.ctv
广州竞赛,https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=49c8041461997c7a97dbcc3c7fd11b4f&txTime=18d00acf487
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-37.m3u8
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-20.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-11.m3u8
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-35.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-3.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-29.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-2.m3u8
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-30.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-21.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-8.m3u8
广州竞赛,http://qjrhc.jydjd.top:2911/udp/224.1.100.106:11111
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-4.m3u8
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-14.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-7.m3u8
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-12.m3u8
广州竞赛,http://119.32.12.17:2901/udp/224.1.100.105:11111
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-26.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-31.ctv
广州竞赛,http://qjrhc.jydjd.top:2911/udp/224.1.100.105:11111
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-10.m3u8
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-3.m3u8
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-27.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-2.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-28.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-15.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-6.m3u8
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-20.m3u8
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-36.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-7.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-22.m3u8
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-6.ctv
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-3.ctv
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-4.m3u8
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-12.ctv
广州综合,http://119.32.12.32:2901/udp/224.1.100.36:11111
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-26.ctv
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-25.ctv
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-15.ctv
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-13.ctv
广州综合,https://live.lalifeier.eu.org/gztv/zhonghe.m3u8?t=1746289777&key=d60e81860f262e40617e934abf53669b
广州综合,http://r.jdshipin.com/iR6Gq
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-10.m3u8
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-8.ctv
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-23.ctv
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-5.ctv
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-14.ctv
广州综合,http://120.77.205.62:8087/rtp/239.253.43.66:5146
广州综合,https://live.lalifeier.eu.org/gztv/zhonghe.m3u8?t=1746393735&key=2b88a832f53237919a3924cdaeda3a0d
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-9.ctv
广州综合,http://qjrhc.jydjd.top:2911/udp/224.1.100.36:11111
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-8.m3u8
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-4.ctv
广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=f0147ae6453a80f5989f382368b72aad&txTime=18d00acf487
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-32.m3u8
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-20.m3u8
广州综合,http://qjrhc.jydjd.top:2911/udp/224.1.100.35:11111
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-11.ctv
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-19.ctv
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-19.m3u8
广州综合,http://dns.yiandrive.com:15907/gztv/zhonghe
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-17.ctv
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-13.m3u8
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-2.m3u8
广州综合,http://120.77.205.62:8087/rtp/239.253.43.71:5146
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-1.m3u8
广州综合,http://119.32.12.17:2901/udp/224.1.100.36:11111
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-29.ctv
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-24.ctv
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-6.m3u8
广州综合,http://tp88.cn/IPTV/guangdong/gztv.php?id=zhonghe
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-18.ctv
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-27.ctv
广州综合,http://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=c8dbe86d6f86eb1a21999ab479fd5667&txTime=18d3c4690e8
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-25.m3u8
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-22.ctv
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-21.ctv
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-16.ctv
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-31.ctv
广州综合,http://dns.yiandrive.com:13571/gztv/zhonghe
广州综合,https://live.lalifeier.eu.org/gztv/zhonghe.m3u8?t=1746292937&key=20079a0c421e334c8ff6f63f230b8038
广州综合,http://125.89.163.44:8888/udp/239.253.43.71:5146
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-30.ctv
汕尾新闻综合,https://stream1.freetv.fun/shan-wei-xin-wen-zong-he-3.ctv
汕尾新闻综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8439&tk=a0c4f6cfaba3
汕尾新闻综合,https://stream1.freetv.fun/shan-wei-xin-wen-zong-he-2.m3u8
汕尾新闻综合,http://58.254.14.61:808/hls/504/index.m3u8
汕尾文化生活,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2032&tk=a0c4f6cfaba3
汕尾文化生活,http://58.254.14.61:808/hls/131/index.m3u8
茂名综合,http://120.77.205.62:8087/rtp/239.77.0.206:5146
茂名综合,https://hls-gateway.vpstv.net/streams/708982.m3u8
茂名综合,http://120.77.205.62:8087/rtp/239.77.0.204:5146
茂名综合,http://125.89.163.44:8888/udp/239.77.0.206:5146
茂名综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9728&tk=a0c4f6cfaba3
茂名公共,http://120.77.205.62:8087/rtp/239.77.0.207:5146
茂名公共,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7418&tk=a0c4f6cfaba3
茂名公共,http://120.77.205.62:8087/rtp/239.77.0.205:5146
茂名公共,http://125.89.163.44:8888/udp/239.77.0.207:5146
河源公共,http://125.89.163.44:8888/udp/239.253.43.214:5146
河源公共,https://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
河源公共,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5263&tk=a0c4f6cfaba3
河源公共,http://120.234.5.28:6000/udp/239.21.0.49:3536
河源公共,http://1b6467f415.iok.la:9931/tsfile/live/1079_1.m3u8
河源综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8947&tk=a0c4f6cfaba3
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
河源综合,https://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
河源综合,http://120.234.5.28:6000/udp/239.21.0.48:3532
河源综合,http://125.89.163.44:8888/udp/239.253.43.213:5146
河源综合,https://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8?_upt=f767206b1671099007
深圳东部,http://125.89.163.44:8888/udp/239.77.1.224:5146
深圳少儿,https://stream1.freetv.fun/shen-zhen-shao-er-3.m3u8
深圳少儿,https://stream1.freetv.fun/shen-zhen-shao-er-7.ctv
深圳少儿,http://125.89.163.44:8888/udp/239.77.1.244:5146
深圳少儿,https://stream1.freetv.fun/shen-zhen-shao-er-2.ctv
深圳少儿,http://183.11.239.36:808/hls/157/index.m3u8
深圳少儿,https://stream1.freetv.fun/shen-zhen-shao-er-5.ctv
深圳少儿,https://stream1.freetv.fun/shen-zhen-shao-er-3.ctv
深圳少儿,https://stream1.freetv.fun/shen-zhen-shao-er-6.ctv
深圳少儿,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4633&tk=a0c4f6cfaba3
深圳少儿,https://stream1.freetv.fun/shen-zhen-shao-er-1.m3u8
深圳移动电视,http://125.89.163.44:8888/udp/239.77.1.175:5146
深圳移动电视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2250&tk=a0c4f6cfaba3
深圳财经生活,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8853&tk=a0c4f6cfaba3
深圳财经生活,https://stream1.freetv.fun/shen-zhen-cai-jing-sheng-huo-4.ctv
深圳财经生活,https://stream1.freetv.fun/shen-zhen-cai-jing-sheng-huo-1.m3u8
丰顺综合,http://1b6467f415.iok.la:9931/tsfile/live/1100_1.m3u8
云浮综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6868&tk=a0c4f6cfaba3
云浮综合,http://125.89.163.44:8888/udp/239.77.0.253:5146
佛山公共,https://stream1.freetv.fun/fo-shan-gong-gong-12.ctv
佛山公共,https://stream1.freetv.fun/fo-shan-gong-gong-15.ctv
佛山公共,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4358&tk=a0c4f6cfaba3
佛山公共,https://stream1.freetv.fun/fo-shan-gong-gong-10.ctv
佛山公共,https://stream1.freetv.fun/fo-shan-gong-gong-6.ctv
佛山公共,https://stream1.freetv.fun/fo-shan-gong-gong-18.ctv
佛山公共,https://stream1.freetv.fun/fo-shan-gong-gong-27.ctv
佛山公共,https://stream1.freetv.fun/fo-shan-gong-gong-2.ctv
佛山公共,https://stream1.freetv.fun/fo-shan-gong-gong-3.ctv
佛山公共,https://stream1.freetv.fun/fo-shan-gong-gong-4.ctv
佛山公共,https://stream1.freetv.fun/fo-shan-gong-gong-8.ctv
佛山公共,https://stream1.freetv.fun/fo-shan-gong-gong-11.ctv
佛山公共,https://stream1.freetv.fun/fo-shan-gong-gong-22.ctv
佛山公共,https://stream1.freetv.fun/fo-shan-gong-gong-13.ctv
佛山公共,https://stream1.freetv.fun/fo-shan-gong-gong-17.ctv
佛山公共,http://qjrhc.jydjd.top:2911/udp/224.1.100.134:11111
佛山公共,https://stream1.freetv.fun/fo-shan-gong-gong-26.ctv
佛山公共,https://stream1.freetv.fun/fo-shan-gong-gong-1.ctv
佛山公共,https://stream1.freetv.fun/fo-shan-gong-gong-16.ctv
佛山公共,https://stream1.freetv.fun/fo-shan-gong-gong-9.ctv
佛山公共,https://stream1.freetv.fun/fo-shan-gong-gong-25.ctv
佛山公共,https://stream1.freetv.fun/fo-shan-gong-gong-19.ctv
佛山公共,https://stream1.freetv.fun/fo-shan-gong-gong-21.ctv
佛山公共,http://125.89.163.44:8888/udp/239.253.43.53:5146
佛山公共,https://stream1.freetv.fun/fo-shan-gong-gong-5.ctv
佛山影视,https://stream1.freetv.fun/fo-shan-ying-shi-9.ctv
佛山影视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5642&tk=a0c4f6cfaba3
佛山影视,https://stream1.freetv.fun/fo-shan-ying-shi-4.ctv
佛山影视,https://stream1.freetv.fun/fo-shan-ying-shi-2.ctv
佛山影视,https://stream1.freetv.fun/fo-shan-ying-shi-16.ctv
佛山影视,https://stream1.freetv.fun/fo-shan-ying-shi-11.ctv
佛山影视,https://stream1.freetv.fun/fo-shan-ying-shi-20.ctv
佛山影视,https://stream1.freetv.fun/fo-shan-ying-shi-5.ctv
佛山影视,https://stream1.freetv.fun/fo-shan-ying-shi-21.ctv
佛山影视,https://stream1.freetv.fun/fo-shan-ying-shi-10.ctv
佛山影视,http://125.89.163.44:8888/udp/239.253.43.56:5146
佛山影视,https://stream1.freetv.fun/fo-shan-ying-shi-7.ctv
佛山影视,https://stream1.freetv.fun/fo-shan-ying-shi-13.ctv
佛山影视,https://stream1.freetv.fun/fo-shan-ying-shi-17.ctv
佛山影视,https://stream1.freetv.fun/fo-shan-ying-shi-15.ctv
佛山影视,https://stream1.freetv.fun/fo-shan-ying-shi-1.ctv
佛山影视,https://stream1.freetv.fun/fo-shan-ying-shi-12.ctv
佛山影视,https://stream1.freetv.fun/fo-shan-ying-shi-19.ctv
佛山影视,https://stream1.freetv.fun/fo-shan-ying-shi-14.ctv
佛山影视,https://stream1.freetv.fun/fo-shan-ying-shi-8.ctv
佛山影视,https://stream1.freetv.fun/fo-shan-ying-shi-6.ctv
佛山影视,https://stream1.freetv.fun/fo-shan-ying-shi-3.ctv
佛山影视,https://stream1.freetv.fun/fo-shan-ying-shi-22.ctv
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-1.ctv
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-24.ctv
佛山综合,http://120.77.205.62:8087/rtp/239.253.43.52:5146
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-6.ctv
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-9.ctv
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-13.ctv
佛山综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3169&tk=a0c4f6cfaba3
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-17.ctv
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-5.ctv
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-2.ctv
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-16.ctv
佛山综合,http://125.89.163.44:8888/udp/239.253.43.57:5146
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-11.ctv
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-7.ctv
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-18.ctv
佛山综合,https://live.lalifeier.eu.org/fstv/fszh.m3u8?t=1746292937&key=c4f7204aa8204ca91d522df2edff56b5
佛山综合,http://120.77.205.62:8087/rtp/239.253.43.57:5146
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-15.ctv
佛山综合,https://live.lalifeier.eu.org/fstv/fszh.m3u8?t=1746307365&key=776c844ec448f3aca62132b212878ee5
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-12.ctv
佛山综合,https://hls-gateway.vpstv.net/streams/708979.m3u8
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-20.ctv
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-3.ctv
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-14.ctv
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-8.ctv
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-21.ctv
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-22.ctv
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-23.ctv
南国都市,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=550af55c0ea34ce492748481415b6dfa&txTime=1903e7b17de
广州法治,http://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=3e84cd8eba844b5dc2150612295c7a52&txTime=18d578f4493
广东体育,http://php.jdshipin.com/TVOD/iptv.php?id=gdty


☘️浙江频道,#genre#
浙江钱江,https://stream1.freetv.fun/bf079ada709563bdd095159c02dfb5afb53c24e643b73f987100b9d25e9c8f41.m3u8
浙江钱江,http://120.55.49.231:3095/rtp/233.50.201.132:5140
浙江钱江,http://zhfivel02.cztv.com/channel02/1080p.m3u8?auth_key=2524708799-0-0-2f7bb420bfd1d218b9c7b07c0ac1ba2f
浙江钱江,http://ali-m-l.cztv.com/channels/lantian/channel002/720p.m3u8
浙江钱江,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8?zzhed
浙江钱江,https://stream1.freetv.fun/zhe-jiang-qian-jiang-du-shi-3.ctv
浙江钱江,https://stream1.freetv.fun/zhe-jiang-qian-jiang-du-shi-2.m3u8
浙江钱江,https://stream1.freetv.fun/zhe-jiang-qian-jiang-du-shi-5.ctv
浙江钱江,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8\r\n
浙江钱江,http://ali-m-l.cztv.com/channels/lantian/channel02/1080p.m3u8
浙江钱江,http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
浙江钱江,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江钱江,http://api3.52tb.xyz/info?id=436&token=20230226bgyszp
浙江钱江,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江钱江,https://stream1.freetv.fun/zhe-jiang-qian-jiang-du-shi-1.m3u8
浙江钱江,https://stream1.freetv.fun/zhe-jiang-qian-jiang-du-shi-4.ctv
浙江钱江,http://zwebl02.cztv.com/live/channel021080P.m3u8?auth_key=2524708799-0-0-43f14b8147c890428975655007afb4cc
浙江生活,http://120.55.49.231:3095/rtp/233.50.201.133:5140
浙江生活,https://stream1.freetv.fun/zhe-jiang-jing-ji-sheng-huo-6.m3u8
浙江生活,http://ali-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8
浙江生活,https://stream1.freetv.fun/zhe-jiang-jing-ji-sheng-huo-3.ctv
浙江生活,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江生活,https://stream1.freetv.fun/zhe-jiang-jing-ji-sheng-huo-7.ctv
浙江生活,https://stream1.freetv.fun/zhe-jiang-jing-ji-sheng-huo-11.ctv
浙江生活,https://stream1.freetv.fun/zhe-jiang-jing-ji-sheng-huo-4.ctv
浙江生活,http://ali-vl.cztv.com/channels/lantian/channel003/360p.m3u8
浙江生活,https://stream1.freetv.fun/zhe-jiang-jing-ji-sheng-huo-12.ctv
浙江生活,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8\r\n
浙江生活,http://api3.52tb.xyz/info?id=437&token=20230226bgyszp
浙江生活,https://stream1.freetv.fun/zhe-jiang-jing-ji-sheng-huo-15.m3u8
浙江生活,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
浙江生活,https://stream1.freetv.fun/zhe-jiang-jing-ji-sheng-huo-1.ctv
浙江生活,https://stream1.freetv.fun/zhe-jiang-jing-ji-sheng-huo-2.ctv
浙江生活,https://stream1.freetv.fun/zhe-jiang-jing-ji-sheng-huo-8.ctv
浙江生活,https://stream1.freetv.fun/zhe-jiang-jing-ji-sheng-huo-10.m3u8
浙江生活,http://zwebl02.cztv.com/live/channel031080P.m3u8?auth_key=2524708799-0-0-cc09266f8e043a6df28eb148cb488d37
浙江生活,http://zhfivel02.cztv.com/channel03/1080p.m3u8?auth_key=2524708799-0-0-76c0751e0f656453baf39803124fc08a
浙江生活,https://stream1.freetv.fun/zhe-jiang-jing-ji-sheng-huo-7.m3u8
浙江生活,http://ls.qingting.fm/live/1099.m3u8
浙江生活,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江生活,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8?
浙江生活,http://ali-m-l.cztv.com/channels/lantian/channel003/720p.m3u8
浙江生活,http://ali-m-l.cztv.com/channels/lantian/channel03/720p.m3u8
浙江教育,http://ali-vl.cztv.com/channels/lantian/channel004/360p.m3u8
浙江教育,http://ali-m-l.cztv.com/channels/lantian/channel04/720p.m3u8
浙江教育,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江教育,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8?
浙江教育,http://120.55.49.231:3095/rtp/233.50.201.134:5140
浙江新闻,http://api3.52tb.xyz/info?id=434&token=20221127jxwhhemby
浙江新闻,https://stream1.freetv.fun/zhe-jiang-xin-wen-10.m3u8
浙江新闻,https://epg.pw/stream/4cb4bcb7ae35f2b30dee6b1be1a2d22108c73e9bc3729826ea009821ae7af456.m3u8
浙江新闻,https://stream1.freetv.fun/7fa07158e038a9bae3747a0cb9f8e8ff1aaba32669d28d99a498716f16569c1d.m3u8
浙江新闻,https://stream1.freetv.fun/zhe-jiang-xin-wen-4.m3u8
浙江新闻,http://zhfivel02.cztv.com/channel07/1080p.m3u8?auth_key=2524708799-0-0-4af48ba83e791a300595dd0b2bb30e6e
浙江新闻,http://120.55.49.231:3095/rtp/233.50.201.137:5140
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel07/720p.m3u8
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8?
浙江新闻,https://stream1.freetv.fun/zhe-jiang-xin-wen-2.m3u8
浙江新闻,https://stream1.freetv.fun/zhe-jiang-xin-wen-6.m3u8
浙江新闻,https://stream1.freetv.fun/zhe-jiang-xin-wen-11.m3u8
浙江新闻,https://stream1.freetv.fun/zhe-jiang-xin-wen-9.m3u8
浙江新闻,https://stream1.freetv.fun/zhe-jiang-xin-wen-3.m3u8
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8?zzhed
浙江新闻,http://ali-vl.cztv.com/channels/lantian/channel007/360p.m3u8
浙江新闻,http://zwebl02.cztv.com/live/channel071080P.m3u8?auth_key=2524708799-0-0-e3b50ca59d2c0883d5386d8bc4cdefbc
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel07/720p.m3u8
