更新时间,#genre#
东营综合,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel113571/playlist.m3u8
中华美食,http://nas.hssvm.com:8888/udp/225.1.1.218:5002
中华美食,http://61.133.118.228:5001/yy/1354930954
中华美食,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2264&tk=23a9aca1f79f
中华美食,http://qjrhc.jydjd.top:2911/udp/224.1.100.138:11111
日照公共,http://live.rzw.com.cn/kzpd/sd/live.m3u8?shandd
日照新闻综合,http://live.rzw.com.cn/xwzh/sd/live.m3u8?shandd
日照科教,http://139.129.231.228/rtp/239.21.1.80:5002
日照科教,http://live.rzw.com.cn/ggpd/sd/live.m3u8?shandd
枣庄公共,http://stream.zztvzd.com/3/sd/live.m3u8
枣庄公共,http://stream.zztvzd.com/3/sd/live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
枣庄公共,http://stream.zztvzd.com/3/sd/live.m3u8?shandd
枣庄教育,http://stream.zztvzd.com/2/sd/live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
枣庄教育,http://stream.zztvzd.com/2/sd/live.m3u8
枣庄教育,http://stream.zztvzd.com/2/sd/live.m3u8?shandd
枣庄新闻综合,http://stream.zztvzd.com/1/sd/live.m3u8?shandd
枣庄新闻综合,http://stream.zztvzd.com/1/sd/live.m3u8
潍坊新闻综合,https://stream1.freetv.fun/ipv6-wei-fang-xin-wen-zong-he-2.m3u8
潍坊新闻综合,https://stream1.freetv.fun/ipv6-wei-fang-xin-wen-zong-he-1.m3u8
烟台公共,http://139.129.231.228/rtp/239.21.1.117:5002
烟台公共,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8
烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8
烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8?shandd
烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8
烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8?shandd
菏泽影,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8?shandd
菏泽新闻综合,http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8
菏泽新闻综合,http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8?shandd
菏泽新闻综合,http://live.hznet.tv:1935/live/live1/500k/tzwj_video.m3u8
菏泽经济生活,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8
菏泽经济生活,http://live.hznet.tv:1935/live/live2/500k/tzwj_video.m3u8
菏泽经济生活,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8?shandd


上海频道,#genre#
新闻综合,https://stream1.freetv.fun/shang-hai-xin-wen-zong-he-3.m3u8
新闻综合,https://mursor.ottiptv.cc/migu/651632657.m3u8?migutoken=371d4666b7be914eb88ffc7649854fb657a883670a866aab40dfdf77095337fa6c66bff385a39b72ee7ed0dc22b9a7bb91f99d7dbc357fd22b730d411bf7cb71409b781f7ba7173ad8049983fa
新闻综合,https://stream1.freetv.fun/ipv6-shang-hai-xin-wen-zong-he-7.m3u8
新闻综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0610&tk=b53028476470
新闻综合,https://stream1.freetv.fun/xin-wen-zong-he-14.m3u8
新闻综合,http://8.138.7.223/tv/shtv.php?id=xwzh
新闻综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2865&tk=f6cc1e0a0e1a
新闻综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0708&tk=23a9aca1f79f
新闻综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2394&tk=e503191f8e20
新闻综合,https://migu.188766.xyz/?migutoken=836b48d8bc26ef6a3c07034507cd8d10&id=xwzh&type=sz
新闻综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5599&tk=2aca1ad9a849
新闻综合,https://stream1.freetv.fun/shang-hai-xin-wen-zong-he-2.m3u8
新闻综合,https://live.lalifeier.eu.org/kankanews/shxwzh.m3u8?t=1746307365&key=934041caefb0bfa77af7ffc44707320c
新闻综合,http://sh.lnott.top:880/dx28.m3u8
新闻综合,https://stream1.freetv.fun/shang-hai-xin-wen-zong-he-12.m3u8
新闻综合,https://live-auth.51kandianshi.com/szgd/csztv1.m3u8
新闻综合,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel111841/playlist.m3u8
新闻综合,https://stream1.freetv.fun/xin-wen-zong-he-15.m3u8
新闻综合,https://stream1.freetv.fun/xin-wen-zong-he-9.m3u8
新闻综合,http://live.wanyuannews.com/wytv/hd/live.m3u8?zsicd
新闻综合,https://cm-live.ntjoy.com/live/4f1.m3u8
新闻综合,https://live.lalifeier.eu.org/kankanews/shxwzh.m3u8?t=1746379256&key=0f50abfb27cedee7672bcf626d21f83b
新闻综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2441&tk=e640d0a1bf70
新闻综合,https://xatv-yt.xiancity.cn/live/1/index.m3u8
新闻综合,http://api2.52tb.xyz/info?id=371&token=20230218qkyjia
新闻综合,https://live.pzhkai.com/xwzhtl/sd/live.m3u8
新闻综合,https://stream1.freetv.fun/shang-hai-xin-wen-zong-he-1.m3u8
新闻综合,http://z.b.bkpcp.top/m.php?id=shxw
新闻综合,http://150.158.112.123/公众号~玉玉软件库/mg.php?id=shxwzh
新闻综合,https://tvfile.scjgtv.cn:443/nmip-media/channellive/channel104126/playlist.m3u8"
新闻综合,http://api3.52tb.xyz/info?id=371&token=20221127jxwhhemby
新闻综合,https://stream1.freetv.fun/xin-wen-zong-he-5.m3u8
新闻综合,https://stream1.freetv.fun/shang-hai-xin-wen-zong-he-10.m3u8
新闻综合,https://stream1.freetv.fun/xin-wen-zong-he-2.m3u8
新闻综合,https://hls-gateway.vpstv.net/streams/708847.m3u8
新闻综合,https://stream1.freetv.fun/ipv6-shang-hai-xin-wen-zong-he-6.m3u8
新闻综合,https://stream1.freetv.fun/shang-hai-xin-wen-zong-he-8.m3u8
新闻综合,http://139.196.151.191:2051/rtp/239.45.3.209:5140
新闻综合,http://p2.vzan.com/slowlive/596867413819827251/live.m3u8
新闻综合,https://stream1.freetv.fun/xin-wen-zong-he-3.m3u8
新闻综合,https://stream1.freetv.fun/ipv6-shang-hai-xin-wen-zong-he-3.m3u8
新闻综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5985&tk=e640d0a1bf70
新闻综合,https://www.freetv.top/migu/651632657.m3u8?migutoken=b4a3e55048f55ec1c8fc5b509fbdf32f2dc5d255f5f218e79e84ca9a87fb9f2239927cb11b448f18285b50b81b4cd50a1354e9be5a3283375e85372798c3f3eb3ad60adf45eb5615f68eb4825f
新闻综合,https://stream1.freetv.fun/ipv6-shang-hai-xin-wen-zong-he-2.m3u8
新闻综合,https://live.lalifeier.eu.org/kankanews/shxwzh.m3u8?t=1746393735&key=647ef0ee7c08241a915702c9b6f16960
新闻综合,https://stream1.freetv.fun/ipv6-xin-wen-zong-he-10.m3u8
新闻综合,https://stream1.freetv.fun/xin-wen-zong-he-1.ctv
新闻综合,https://m3u8channel.yunxya.com/nmip-media/channellive/channel100028/playlist.m3u8
新闻综合,https://stream1.freetv.fun/xin-wen-zong-he-13.m3u8
新闻综合,http://121.237.204.65:35455/mgtv/651632657.m3u8
新闻综合,https://www.freetv.top/migu/651632657.m3u8?migutoken=5ae42e8fda034ab7bf5171dafa0043e70cd12bcd716940c4572fde52ea92b0785f16f1bdbce4c83f5e075b250fe95668f19f8527dda57c27db24f95d412614d99c86a3a2d9341d88b5224b7068
新闻综合,https://stream1.freetv.fun/ipv6-xin-wen-zong-he-7.m3u8
新闻综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5014&tk=a0c4f6cfaba3
新闻综合,http://139.129.231.228/rtp/239.21.1.193:5002
新闻综合,https://qcfile.qcrmt.com/nmip-media/channellive/channel100933/playlist.m3u8
新闻综合,https://stream1.freetv.fun/xin-wen-zong-he-11.ctv
新闻综合,https://live.lalifeier.eu.org/kankanews/shxwzh.m3u8?t=1746292937&key=2c0730250b4adabbdab89ad23f78c053
新闻综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2810&tk=a0c4f6cfaba3
新闻综合,https://stream1.freetv.fun/ipv6-xin-wen-zong-he-14.m3u8
东方影视,http://121.237.204.65:35455/mgtv/617290047.m3u8
东方影视,https://stream1.freetv.fun/ipv6-dong-fang-ying-shi-7.m3u8
东方影视,http://111.22.153.159:35455/itv/5000000010000032212.m3u8?cdn=bestzb
东方影视,https://stream1.freetv.fun/dong-fang-ying-shi-2.m3u8
东方影视,https://stream1.freetv.fun/dong-fang-ying-shi-12.m3u8
东方影视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2690&tk=e640d0a1bf70
东方影视,https://stream1.freetv.fun/ipv6-dong-fang-ying-shi-13.m3u8
东方影视,https://stream1.freetv.fun/dong-fang-ying-shi-13.m3u8
东方影视,https://stream1.freetv.fun/ipv6-dong-fang-ying-shi-6.m3u8
东方影视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1285&tk=2aca1ad9a849
东方影视,https://stream1.freetv.fun/dong-fang-ying-shi-1.m3u8
东方影视,http://z.b.bkpcp.top/m.php?id=dfys
东方影视,https://migu.188766.xyz/?migutoken=9c9e8aa26c198d2f16610768570b5cbd&id=%E4%B8%8A%E8%A7%86%E4%B8%9C%E6%96%B9%E5%BD%B1%E8%A7%86&type=yy
东方影视,https://stream1.freetv.fun/dong-fang-ying-shi-7.m3u8
东方影视,https://stream1.freetv.fun/dong-fang-ying-shi-4.ctv
东方影视,https://www.freetv.top/migu/617290047.m3u8?migutoken=86c02ad0875d5cc49d77bcc8bdb628f2c9d508ffc323b964a03c8f92dde4afafa0345cf5a8fefbdf915c748e3d11c6c18e27ae1e21a609cec31a45e6c437db26a7a243625f9cf35c271171a22c
东方影视,https://stream1.freetv.fun/ipv6-dong-fang-ying-shi-3.m3u8
东方影视,https://stream1.freetv.fun/dong-fang-ying-shi-6.m3u8
东方影视,https://stream1.freetv.fun/ipv6-dong-fang-ying-shi-8.m3u8
东方影视,https://stream1.freetv.fun/dong-fang-ying-shi-6.ctv
东方影视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1407&tk=e503191f8e20
东方影视,https://stream1.freetv.fun/dong-fang-ying-shi-8.m3u8
东方影视,https://stream1.freetv.fun/ipv6-dong-fang-ying-shi-4.m3u8
东方影视,https://stream1.freetv.fun/ipv6-dong-fang-ying-shi-2.m3u8
东方影视,https://stream1.freetv.fun/ipv6-dong-fang-ying-shi-9.m3u8
东方影视,https://stream1.freetv.fun/ipv6-dong-fang-ying-shi-5.m3u8
东方影视,http://150.158.112.123/公众号~玉玉软件库/mg.php?id=dfys
东方影视,https://stream1.freetv.fun/dong-fang-ying-shi-10.m3u8
东方影视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6090&tk=b53028476470
东方影视,http://gat.bkpcp.top/ymg.php?id=shys
上海都市,http://feiyang.ak47s.top:35455/itv/5000000010000018926.m3u8?cdn=bestzb
上海都市,https://stream1.freetv.fun/ipv6-shang-hai-du-shi-11.m3u8
上海都市,https://migu.188766.xyz/?migutoken=f5c99155a69bc3c60beeffcda14d2f33&id=ds&type=sz
上海都市,https://stream1.freetv.fun/ipv6-shang-hai-du-shi-5.m3u8
上海都市,https://hls-gateway.vpstv.net/streams/708849.m3u8
上海都市,https://stream1.freetv.fun/shang-hai-du-shi-7.m3u8
上海都市,https://stream1.freetv.fun/shang-hai-du-shi-10.m3u8
上海都市,https://stream1.freetv.fun/ipv6-shang-hai-du-shi-8.m3u8
上海都市,https://stream1.freetv.fun/ipv6-shang-hai-du-shi-2.m3u8
上海都市,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6990&tk=23a9aca1f79f
上海都市,https://stream1.freetv.fun/ipv6-shang-hai-du-shi-4.m3u8
上海都市,https://stream1.freetv.fun/ipv6-shang-hai-du-shi-3.m3u8
上海都市,https://stream1.freetv.fun/shang-hai-du-shi-1.m3u8
上海都市,https://stream1.freetv.fun/ipv6-shang-hai-du-shi-1.m3u8
上海都市,http://t8622699o8.vicp.fun:60024/itv/5000000010000018926.m3u8?cdn=bestzb
上海都市,https://stream1.freetv.fun/ipv6-shang-hai-du-shi-7.m3u8
上海都市,https://stream1.freetv.fun/shang-hai-du-shi-8.m3u8
上海都市,http://8.138.7.223/tv/shtv.php?id=ds
上海都市,http://mvfn.zhch1968.com:35455/itv/5000000010000018926.m3u8?cdn=bestzb
上海都市,https://live.lalifeier.eu.org/kankanews/shds.m3u8?t=1746307365&key=635dd803224a560866c81f72aae510a0
上海都市,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3713&tk=bd38c03a3ce1
上海都市,http://yc.myds.me:35455/itv/5000000010000018926.m3u8?cdn=bestzb
上海都市,http://www.zhch682022.cn:35455/itv/5000000010000018926.m3u8?cdn=bestzb
上海都市,http://api3.52tb.xyz/info?id=372&token=20221127jxwhhemby
上海都市,https://stream1.freetv.fun/ipv6-shang-hai-du-shi-10.m3u8
上海都市,https://live.lalifeier.eu.org/kankanews/shds.m3u8?t=1746292937&key=3725d08baa89daf1e05599a00bdac978
上海都市,https://stream1.freetv.fun/ipv6-shang-hai-du-shi-6.m3u8
第一财经,https://stream1.freetv.fun/di-yi-cai-jing-9.m3u8
第一财经,https://live.lalifeier.eu.org/kankanews/dycj.m3u8?t=1746379256&key=e6deaa8fc1e0662447be8f3b7c649f70
第一财经,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4663&tk=f6cc1e0a0e1a
第一财经,https://stream1.freetv.fun/ipv6-di-yi-cai-jing-5.m3u8
第一财经,https://stream1.freetv.fun/di-yi-cai-jing-6.ctv
第一财经,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0917&tk=2aca1ad9a849
第一财经,https://stream1.freetv.fun/ipv6-di-yi-cai-jing-11.m3u8
第一财经,https://stream1.freetv.fun/ipv6-di-yi-cai-jing-6.m3u8
第一财经,https://stream1.freetv.fun/di-yi-cai-jing-13.m3u8
第一财经,http://101.43.145.141:12002/itv/5000000010000027146.m3u8?cdn=bestzb
第一财经,http://121.237.204.65:35455/mgtv/608780988.m3u8
第一财经,https://stream1.freetv.fun/ipv6-di-yi-cai-jing-4.m3u8
第一财经,https://satellitepull.cnr.cn/live/wx32dycjgb/playlist.m3u8
第一财经,https://stream1.freetv.fun/ipv6-di-yi-cai-jing-1.ctv
第一财经,https://live.lalifeier.eu.org/kankanews/dycj.m3u8?t=1746292937&key=8dbd6113ce0541e6b92e8f47782ef1f6
第一财经,https://stream1.freetv.fun/di-yi-cai-jing-7.m3u8
第一财经,https://mursor.ottiptv.cc/migu/608780988.m3u8?migutoken=3eb3039633ecfd64196030967cb0116f7d4424bffe9cf8a8784ea62f10050f1653a335f7a7d99765a1203c5f890d13b51e6c6ab1e8b54b93fba3bce1bc9f9a2e99677c12e34a15a0c92b6bedf8
第一财经,http://8.138.7.223/tv/shtv.php?id=dycj
第一财经,https://live.iill.top/douyin/269875672114
第一财经,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8820&tk=e640d0a1bf70
第一财经,http://live.xmcdn.com/live/56/64.m3u8
第一财经,http://ls.qingting.fm/live/276.m3u8
第一财经,https://stream1.freetv.fun/ipv6-di-yi-cai-jing-7.m3u8
第一财经,http://satellitepull.cnr.cn/live/wx32dycjgb/playlist.m3u8
第一财经,https://stream1.freetv.fun/di-yi-cai-jing-12.m3u8
第一财经,https://stream1.freetv.fun/di-yi-cai-jing-3.m3u8
第一财经,https://live.lalifeier.eu.org/kankanews/dycj.m3u8?t=1746393735&key=7b164ddded8a7d9ea3ba4a8d86999077
第一财经,http://yc.myds.me:35455/itv/5000000010000027146.m3u8?cdn=bestzb
第一财经,http://a1live.livecdn.yicai.com/live/radio_tv.m3u8
第一财经,https://live.lalifeier.eu.org/kankanews/dycj.m3u8?t=1746307365&key=7477fec974c356ed2cf91be43a1dc893
第一财经,https://www.freetv.top/migu/608780988.m3u8?migutoken=62e21890acbd9928d0be0b4eae9f5e32e1879604b785ee7ce8751d5001a9ff431d7714025aa03d48a2b190ff214e5115dcb6ba455c3d26b1db0f5b3cb49c5967429ff3b1fe8e96e87cc6146543
第一财经,https://hls-gateway.vpstv.net/streams/708851.m3u8
第一财经,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0771&tk=a0c4f6cfaba3
第一财经,https://stream1.freetv.fun/di-yi-cai-jing-5.m3u8
第一财经,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7436&tk=b53028476470
第一财经,https://www.freetv.top/migu/608780988.m3u8?migutoken=94882e783c75b9369ca6a018f97fe3a3c0018f9da123958e316bb810ef22e907f0672a7d63496e5cb5041eb125b1f1ee6996ac856b0c0c9828348878b8a4101384b9a851fb1dea60a7fafeea35
第一财经,https://stream1.freetv.fun/di-yi-cai-jing-2.m3u8
第一财经,https://stream1.freetv.fun/di-yi-cai-jing-10.m3u8
第一财经,https://stream1.freetv.fun/ipv6-di-yi-cai-jing-8.m3u8
第一财经,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4640&tk=e503191f8e20
第一财经,https://migu.188766.xyz/?migutoken=9e9bbf1fe49075f68bf792cccd8d97ae&id=dycj&type=sz
第一财经,https://stream1.freetv.fun/ipv6-di-yi-cai-jing-3.m3u8
第一财经,http://139.196.151.191:2051/rtp/239.45.3.211:5140
第一财经,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4810&tk=23a9aca1f79f
第一财经,https://migu.188766.xyz/?migutoken=31f3a423c27560a09ef3658c72a589af&id=%E4%B8%8A%E6%B5%B7%E7%AC%AC%E4%B8%80%E8%B4%A2%E7%BB%8F&type=yy
第一财经,http://120.55.49.231:3095/rtp/233.50.200.125:5140
第一财经,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6806&tk=a0c4f6cfaba3
第一财经,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8321&tk=e640d0a1bf70
东方财经,http://69.165.67.56/yangjuan.php?id=dfcjhd4m@4000000
东方财经,http://qjrhc.jydjd.top:2911/udp/224.1.100.141:11111
东方财经,http://nas.hssvm.com:8888/udp/225.1.1.87:5002
东方财经,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4946&tk=97475bb89d45
东方财经,http://124.248.69.76:26781/douyu/9548279
东方财经,http://111.22.153.159:35455/itv/5000000007000010003.m3u8?cdn=bestzb
东方财经,http://61.133.118.228:5001/douyu/9548279
东方财经,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226583/index.m3u8
东方财经,http://yc.myds.me:35455/itv/5000000007000010003.m3u8?cdn=bestzb
东方财经,http://wouu.net:9977/udp/239.93.1.165:5140
东方财经,http://139.196.151.191:2051/rtp/239.45.1.119:5140
东方财经,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.76:8450
上海纪实,http://139.129.231.228/rtp/239.21.1.171:5002
上海纪实,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010067
上海纪实,https://stream1.freetv.fun/ipv6-shang-hai-ji-shi-ren-wen-2.m3u8
上海纪实,http://13457610200.8866.org:2018/live/上海纪实/index.m3u8
上海纪实,https://stream1.freetv.fun/ipv6-shang-hai-ji-shi-ren-wen-3.m3u8
上海纪实,http://wouu.net:9977/udp/239.93.1.137:5140
上海纪实,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226559/index.m3u8
上海纪实,http://iptv.huuc.edu.cn/hls/docuchina.m3u8
上海纪实,https://stream1.freetv.fun/ipv6-shang-hai-ji-shi-ren-wen-5.m3u8
上海纪实,https://hls-gateway.vpstv.net/streams/709570.m3u8
上海纪实,https://stream1.freetv.fun/shang-hai-ji-shi-ren-wen-1.m3u8
上海纪实,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5196&tk=23a9aca1f79f
上海纪实,https://stream1.freetv.fun/ipv6-shang-hai-ji-shi-ren-wen-1.m3u8
上海外语,http://111.22.153.159:35455/itv/2000000002000000001.m3u8?cdn=hnbblive
上海外语,https://live.lalifeier.eu.org/kankanews/shics.m3u8?t=1746307365&key=5923d8473fb7e7c254f421fd5c26ed51
上海外语,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6608&tk=e503191f8e20
上海外语,http://139.196.151.191/rtp/239.45.1.127:5140
上海外语,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1734&tk=b53028476470
上海外语,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0017&tk=a0c4f6cfaba3
上海外语,http://150.158.112.123/公众号~玉玉软件库/mg.php?id=shics
上海外语,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2446&tk=e640d0a1bf70
上海外语,http://139.196.151.191:2051/rtp/239.45.1.127:5140
生活时尚,https://stream1.freetv.fun/ipv6-sheng-huo-shi-shang-5.m3u8
生活时尚,http://69.165.67.56/yangjuan.php?id=shsshd@4000000
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-1.ctv
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-6.m3u8
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-11.ctv
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-29.m3u8
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-20.ctv
生活时尚,https://stream1.freetv.fun/ipv6-sheng-huo-shi-shang-14.m3u8
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-14.ctv
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-12.m3u8
生活时尚,http://146.56.165.66:7788/TVOD/5000000002000019634/bestzb/index.m3u8
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-4.ctv
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-9.m3u8
生活时尚,https://stream1.freetv.fun/ipv6-sheng-huo-shi-shang-2.m3u8
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-13.ctv
生活时尚,https://stream1.freetv.fun/ipv6-sheng-huo-shi-shang-7.m3u8
生活时尚,http://111.22.153.159:35455/itv/5000000002000019634.m3u8?cdn=bestzb
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-5.ctv
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-23.ctv
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-25.m3u8
生活时尚,http://home.wwang.pw:35455/itv/5000000002000019634.m3u8?cdn=bestzb
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-18.m3u8
生活时尚,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.141:8834
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-10.ctv
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-24.m3u8
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-19.ctv
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-27.m3u8
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-17.ctv
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-13.m3u8
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-28.m3u8
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-2.ctv
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-22.m3u8
生活时尚,http://139.196.151.191:2051/rtp/239.45.3.132:5140
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-26.m3u8
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-11.m3u8
生活时尚,http://wouu.net:9977/udp/239.93.42.29:5140
生活时尚,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226570/index.m3u8
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-9.ctv
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-25.ctv
生活时尚,http://nas.hssvm.com:8888/udp/225.1.1.143:5002


体育频道,#genre#
精品体育,https://epg.pw/stream/f7556eccd4ae06b0c2991fdc7a4f8388496559f728cc82459a8e50346040e226.m3u8
精品体育,http://dl.wifi942.com:66/jsyd/jsyd.php?id=GITV-JS-65
精品体育,https://cc05.tv12.xyz/134.m3u8
精品体育,https://fenghuang.tv12.xyz/37.m3u8
精品体育,https://epg.pw/stream/866a097a0907c9832440f8df38272dd555abf05200dfbafcc137e214c9b30ca7.m3u8
精品体育,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5739&tk=23a9aca1f79f
精品体育,https://epg.pw/stream/94ed0232b61ce8d89883160a4cdfbfc8f3225cae70ef8e17d93eec249a3c8ad6.m3u8
精品体育,http://[2409:8087:1a15:10d1::38]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
